TIME	TOTAL	SOC	CPU	GPU	DDR
.0103480790	1869	457	534	152	442
.4814780550	1984	457	457	152	461
.9534812750	1869	457	534	152	423
1.4257505730	1869	457	534	152	403
1.8984158380	1831	457	534	152	403
2.3705482090	1869	457	534	152	403
2.8425598130	1831	457	534	152	403
3.3138076770	1831	457	534	152	403
3.7867936120	1869	457	534	152	403
4.2579631400	1831	457	534	152	403
4.7307691400	1793	457	534	152	403
5.2020803950	1831	457	534	152	403
5.6742089270	1793	457	534	152	403
6.1468624480	1793	457	534	152	403
6.6182078470	1793	457	534	152	403
7.0901179470	1793	457	534	152	403
7.5630729710	1793	457	534	152	403
8.0349211190	1831	457	534	152	403
8.5063269980	1793	457	534	152	403
8.9784014820	1793	457	534	152	403
9.4504908450	1831	457	534	152	403
9.9225613610	1793	457	534	152	403
10.3956490880	1793	457	534	152	403
10.8669440550	1793	457	534	152	403
11.3390193070	1793	457	534	152	403
11.8112115180	1793	457	534	152	403
12.2833400170	1793	457	534	152	403
12.7551808060	1793	457	534	152	403
13.2272944900	1793	457	534	152	403
13.6993427340	1793	457	534	152	403
14.1714172810	1793	457	534	152	403
14.6433910300	1793	457	534	152	403
15.1171177930	1831	457	534	152	461
15.5888478950	2594	534	457	610	673
16.0614950480	2098	457	457	305	500
16.5328547190	1908	457	534	152	442
17.0050345460	1831	457	534	152	423
17.4770391100	1831	457	534	152	423
17.9498787740	1831	457	534	152	403
18.4216389870	1831	457	534	152	403
18.8936668470	1831	457	534	152	403
19.3654998600	1831	457	534	152	403
19.8370514030	1831	457	534	152	403
20.3097715790	1831	457	534	152	403
20.7818214230	1831	457	534	152	403
21.2530595910	1831	457	534	152	403
21.7251050510	1831	457	534	152	403
22.1972874700	1831	457	534	152	403
22.6694734730	1869	457	534	152	403
