TIME	TOTAL	SOC	CPU	GPU	DDR
.0086667780	3051	839	534	152	1228
.4834008750	3471	838	381	152	1305
.9545047480	3242	839	457	152	1267
1.4265516250	3051	839	457	152	1209
1.8986229820	2976	762	534	152	1190
2.3705175390	3013	762	534	152	1190
2.8424545280	3014	762	534	152	1171
3.3144958050	2976	762	534	152	1171
3.7863877060	2975	762	534	152	1171
4.2584991260	2975	762	534	152	1171
4.7303244670	2938	762	534	152	1171
5.2023457430	2975	762	534	152	1171
5.6742182840	2975	762	534	152	1171
6.1469925800	2976	762	534	152	1171
6.6186901770	2975	762	534	152	1171
7.0910254990	2975	762	534	152	1171
7.5619481240	2975	762	534	152	1171
8.0345512850	2976	762	534	152	1171
8.5058288510	2976	762	534	152	1171
8.9778899660	2975	762	534	152	1171
9.4498070180	2976	762	534	152	1171
9.9217504370	2938	762	534	152	1171
10.3937088960	2937	762	534	152	1171
10.8664635760	2976	762	534	152	1171
11.3377594130	2976	762	534	152	1171
11.8098926870	2937	762	534	152	1171
12.2822388560	2976	762	534	152	1171
12.7545412490	2937	762	534	152	1171
13.2264716440	3013	762	534	152	1190
13.6983219740	3013	762	534	152	1190
14.1702345770	2975	762	534	152	1171
14.6420801710	2975	762	534	152	1171
15.1140125490	2975	762	534	152	1171
15.5859376630	2938	762	534	152	1171
16.0579982970	2938	762	534	152	1171
16.5299760180	2975	762	534	152	1171
17.0020523630	2976	762	534	152	1171
17.4742189790	2975	762	534	152	1171
17.9465252750	2975	762	534	152	1171
18.4184522760	2976	762	534	152	1171
18.8898987040	2975	762	534	152	1171
19.3618741520	2976	762	534	152	1171
19.8338071050	2975	762	534	152	1171
20.3056734980	2938	762	534	152	1171
20.7775826750	2937	762	534	152	1171
21.2495779310	2975	762	534	152	1171
21.7223496960	2975	762	534	152	1171
22.1935330520	2975	762	534	152	1171
22.6662056170	2975	762	534	152	1171
23.1374739640	2937	762	534	152	1171
23.6093819560	2938	762	534	152	1171
24.0813979150	2937	762	534	152	1171
24.5537201130	2976	762	534	152	1171
25.0257481680	2975	762	534	152	1171
25.4976402240	2937	762	534	152	1171
25.9696845350	2937	762	534	152	1171
26.4416029580	2975	762	534	152	1171
26.9135842930	2975	762	534	152	1171
27.3855020440	2975	762	534	152	1171
27.8578801450	2976	762	534	152	1171
28.3296663450	2975	762	534	152	1171
28.8015534400	2937	762	534	152	1171
29.2736044060	2976	762	534	152	1171
29.7458085550	2938	762	534	152	1171
30.2176491860	2976	762	534	152	1171
30.6897830950	2976	762	534	152	1171
31.1624830180	2976	762	534	76	1171
31.6344161280	2938	762	534	152	1171
32.1062448220	2975	762	534	152	1171
32.5776093900	2976	762	534	152	1171
33.0496494120	2975	762	534	152	1171
33.5216759290	2975	762	534	152	1171
33.9935796620	2975	762	534	152	1171
34.4656005470	2938	762	534	152	1171
34.9375044090	2938	762	534	152	1171
35.4094241100	2975	762	534	152	1171
35.8823971180	2975	762	534	152	1190
36.3539565010	2975	762	534	152	1171
36.8258759140	2975	762	534	152	1171
37.2978324460	2975	762	534	152	1171
37.7698229950	2937	762	534	152	1171
38.2419436540	2975	762	534	152	1171
38.7137467790	2975	762	534	152	1171
39.1857843030	2976	762	534	152	1171
39.6578001310	2976	762	534	152	1171
40.1304372670	2937	762	534	152	1171
40.6022681360	2938	762	534	152	1171
41.0741921240	2975	762	534	152	1171
41.5450359240	2976	762	534	152	1171
42.0174893490	2976	762	534	76	1171
42.4892935290	2937	762	534	152	1171
42.9613724280	2975	762	534	152	1171
43.4337568610	2937	762	534	152	1171
43.9062190220	2975	762	534	152	1171
44.3774442600	2975	762	534	152	1171
44.8494625190	2976	762	534	152	1171
45.3215828570	2938	762	534	76	1171
45.7934933080	2937	762	534	152	1171
46.2655750850	2937	762	534	152	1171
46.7376536630	2975	762	534	152	1171
47.2094239540	2976	762	534	152	1171
47.6812565490	2975	762	534	152	1171
48.1542767860	2976	762	534	152	1171
48.6263279400	2976	762	534	152	1171
49.0975595770	2975	762	534	152	1171
49.5693394670	2976	762	534	152	1171
50.0417198030	2975	762	534	152	1171
50.5137117880	2975	762	534	152	1171
50.9856731820	2937	762	534	152	1171
51.4582935160	2938	762	534	152	1171
51.9303221410	2938	762	534	152	1190
52.4021562060	2976	762	534	152	1171
52.8732367390	2975	762	534	152	1171
53.3452991240	2937	762	534	76	1171
53.8174899870	2975	762	534	152	1171
54.2892348370	2976	762	534	152	1171
54.7613770610	2937	762	534	152	1171
55.2333421330	2976	762	534	152	1171
55.7053413170	2975	762	534	76	1171
56.1773039250	2975	762	534	152	1171
56.6493837170	2937	762	534	152	1171
57.1213690770	2976	762	534	152	1171
57.5933188210	2976	762	534	152	1171
58.0653217480	2975	762	534	152	1171
58.5371023410	2975	762	534	152	1171
59.0096627050	2975	762	534	152	1171
59.4816883840	2975	762	534	152	1171
59.9544243960	2975	762	534	152	1171
60.4256630390	2975	762	534	152	1171
60.8982621550	2975	762	534	152	1171
61.3701316420	2975	762	534	152	1171
61.8418468580	3051	839	457	152	1248
62.3211134960	3547	838	305	762	1363
62.7899711570	5109	914	304	1677	1632
63.2619392990	3661	838	457	610	1324
63.7339367860	3165	839	457	305	1228
64.2061895990	3013	839	534	152	1190
64.6777688790	2976	762	534	152	1190
65.1497751330	2976	762	534	152	1171
65.6218496740	2938	762	534	152	1171
66.0938186160	2975	762	534	152	1171
66.5657585340	2937	762	534	152	1171
67.0378300670	2937	762	534	152	1171
67.5104646060	2937	762	534	152	1171
67.9815925590	2938	762	534	152	1171
68.4535809880	2938	762	534	152	1171
68.9255811940	2975	762	534	152	1171
69.3978483730	2975	762	534	76	1171
69.8695316840	2975	762	534	152	1171
70.3420994700	2975	762	534	152	1171
70.8131822710	2975	762	534	152	1171
71.2853652910	2937	762	534	152	1171
71.7574695590	2975	762	534	152	1171
72.2297962570	2937	762	534	76	1171
72.7017900300	2937	762	534	152	1171
73.1738174340	2938	762	534	152	1171
73.6457046790	2938	762	534	152	1171
74.1176573630	2937	762	534	152	1171
74.5897126380	2976	762	534	152	1171
75.0617208420	2938	762	534	152	1171
75.5336851420	2938	762	534	152	1171
76.0055556500	2937	762	534	152	1171
76.4775148940	2937	762	534	152	1171
76.9498658470	3165	762	533	152	1171
77.4218700510	3356	762	533	152	1171
77.8939387980	3432	762	533	76	1171
78.3668587720	3623	762	686	152	1190
78.8402589050	3204	762	610	152	1190
79.3113930000	3051	762	534	152	1171
79.7837081130	2976	762	534	152	1171
80.2552724140	2976	762	534	152	1171
80.7272544400	2937	762	534	152	1171
81.1993617140	2938	762	534	152	1171
81.6720395140	2937	762	534	76	1171
82.1434207750	2938	762	534	152	1171
82.6155104480	2975	762	534	152	1171
83.0873198350	2937	762	534	152	1171
83.5592385660	2937	762	534	152	1171
84.0312733590	2937	762	534	152	1171
84.5034301040	2938	762	534	152	1171
84.9756095050	2938	762	534	152	1171
85.4473743480	2975	762	534	152	1171
85.9193186770	2937	762	534	152	1171
86.3913949420	2937	762	534	152	1171
86.8633020560	2975	762	534	152	1171
87.3358563340	2938	762	534	152	1171
87.8069912590	2937	762	534	152	1171
88.2790113640	2975	762	534	152	1171
88.7509541890	2937	762	534	152	1171
89.2230118940	2975	762	534	152	1171
89.6954680600	2937	762	534	152	1171
90.1670523910	2938	762	534	152	1171
90.6387214250	2938	762	534	152	1171
91.1107109690	2975	762	534	152	1171
