TIME	TOTAL	SOC	CPU	GPU	DDR
.0109843240	3432	610	838	762	884
.4824573150	3051	610	915	381	807
.9543051830	2938	610	991	228	788
1.4267559920	2898	610	1068	152	788
1.8978605690	2938	610	1068	152	788
2.3698206600	2937	610	1068	152	788
2.8416554080	2898	610	1067	152	788
3.3138302500	2898	610	1068	152	788
3.7853845510	2938	610	1068	152	788
4.2574736340	2937	610	1067	152	788
4.7299261380	2937	610	1067	152	788
5.2017482460	2937	610	1068	152	769
5.6731075400	2937	610	1067	152	769
6.1449870230	2937	610	1067	152	788
6.6169964570	2937	610	1067	152	769
7.0895422080	2937	610	991	152	788
7.5608466220	2937	610	1068	152	788
8.0327179130	2938	610	1067	152	788
8.5055249420	2898	610	1068	152	788
8.9773570970	2898	610	1068	152	769
9.4488317180	2937	610	1068	152	788
9.9207925440	3051	610	1067	228	846
10.3946978390	3394	610	915	686	865
10.8670214460	4346	610	457	2058	884
11.3392710700	4613	609	381	2363	903
