TIME	TOTAL	SOC	CPU	GPU	DDR
.0116336370	2251	534	534	381	538
.4886299710	2213	457	762	228	461
.9642307610	2251	457	915	152	423
1.4398295330	2251	457	915	152	423
1.9156923370	2289	457	991	152	423
2.3910209020	2289	457	991	152	403
2.8665586190	2327	457	991	152	423
3.3420602070	2289	457	991	76	423
3.8171133810	2251	457	915	152	423
4.2921788750	2251	457	915	152	423
4.7678838220	2251	457	915	76	423
5.2437253110	2251	457	915	152	423
5.7193568180	2289	457	915	152	423
6.1949464360	2251	457	915	152	423
6.6726314670	2251	457	991	152	403
7.1465454450	2251	457	915	152	423
7.6211291160	2251	457	915	152	423
8.0965403660	2251	457	915	152	403
8.5720860150	2251	457	915	152	423
9.0477570400	2289	457	915	152	423
9.5240188130	2404	457	915	152	500
9.9993766860	2327	534	915	152	519
10.4832320840	2022	457	457	457	461
10.9596319680	3509	533	305	1907	519
11.4373854120	4005	533	228	2288	557
