TIME	TOTAL	SOC	CPU	GPU	DDR
.0073110950	3852	686	1143	457	1115
.4805315800	3852	686	1143	305	1250
.9517604590	3890	686	1143	228	1286
1.4240707720	3356	610	1143	152	1019
1.8958509760	3051	610	1067	152	865
2.3670766870	2938	610	1068	152	807
2.8390807940	2938	610	1068	152	788
3.3109399410	2900	610	1068	152	788
3.7827075690	2938	610	1068	152	788
4.2546456600	2898	610	1068	152	788
4.7264644550	2898	610	1068	152	788
5.1985698730	2937	610	1068	152	788
5.6701662060	2898	610	1068	152	788
6.1421955280	2938	610	1068	152	788
6.6147123990	2938	610	1068	152	788
7.0865588100	2900	610	1068	152	788
7.5583578610	2900	610	1068	152	788
8.0302927840	2900	610	1068	152	788
8.5015214700	2900	610	1068	152	788
8.9739933490	2937	610	1068	152	788
9.4450836360	2937	610	1068	152	788
9.9171805740	2900	610	1068	152	788
10.3893499260	2938	610	1068	152	788
10.8610001460	2898	610	1068	152	788
11.3329530520	2898	610	1068	152	788
11.8047451590	2898	610	1068	152	788
12.2773599810	2937	610	991	152	807
12.7486452100	2937	610	1068	152	788
13.2205547560	2938	610	1068	152	788
13.6923520470	2938	610	1068	152	788
14.1642845360	2937	610	1068	152	788
14.6361240030	2938	610	1068	152	788
15.1080144760	2937	610	1068	152	788
15.5802902280	2937	610	1068	152	788
16.0518462720	2937	610	1068	152	788
16.5243898940	2937	610	1068	152	788
16.9954839560	2937	610	1068	152	788
17.4673711650	2937	610	1068	152	788
17.9401561300	2937	610	1068	152	788
18.4118816760	2938	610	1068	152	788
18.8829964740	2937	610	1068	152	788
19.3554713600	2938	610	1068	152	788
19.8267807160	2937	610	1068	152	788
20.2986832220	2937	610	1068	152	788
20.7706757100	2937	610	1068	152	788
21.2424401680	2938	610	1068	152	788
21.7140129470	2937	610	1068	152	788
22.1862220100	2938	610	1068	152	788
22.6582105300	2898	610	1068	152	788
23.1301116590	2937	610	1068	152	807
23.6019555400	2937	610	1068	152	807
24.0741327960	2976	610	1067	152	788
24.5459115890	2937	610	1068	152	788
25.0178557890	2937	610	1067	152	788
25.4898998610	2937	610	1068	152	788
25.9626151290	2975	610	1067	152	788
26.4343056990	2937	610	1068	152	788
26.9054056160	2937	610	1068	152	788
27.3774051750	2937	610	1068	152	788
27.8501282510	2938	610	1068	152	788
28.3214262470	2937	610	1068	152	788
28.7933389910	2937	610	1068	152	788
29.2652015910	2976	610	1068	152	788
29.7371045750	2937	610	1068	152	788
30.2091634940	2937	610	1068	152	788
30.6809497110	2937	610	1068	152	788
31.1539884000	2937	610	1068	152	788
31.6249362540	2937	610	1068	152	788
32.0967836540	2937	610	1068	152	788
32.5687137730	2937	610	1068	152	788
33.0407240200	2937	610	1068	152	788
33.5126585240	2938	610	1068	152	788
33.9851780800	2937	610	1067	152	807
34.4563201720	2937	610	1068	152	807
34.9282186430	2938	610	1068	152	788
35.4000809870	2900	610	991	152	788
35.8720323220	2937	610	1068	152	788
36.3438721060	2938	610	1068	152	788
36.8155906100	2975	610	1068	152	788
37.2875665530	2938	610	1068	152	788
37.7594551680	2937	610	991	152	788
38.2313651590	2937	610	1068	152	788
38.7031423830	2937	610	1068	152	788
39.1756084030	2975	610	1068	152	788
39.6469409890	2976	610	1067	152	788
40.1193864330	2937	610	1068	152	788
40.5905718520	2938	610	1068	152	788
41.0623854910	2937	610	1068	152	788
41.5349901660	2937	610	1068	152	788
42.0061523840	2975	610	1067	152	788
42.4780554630	2975	610	1068	152	788
42.9500306370	2937	610	1068	152	788
43.4219201480	2937	610	1068	152	788
43.8938727300	2938	610	1068	152	788
44.3658582080	2938	610	1068	152	788
44.8378110460	2938	610	1068	152	807
45.3096111810	2975	610	1068	152	807
45.7814326920	2937	610	1067	152	807
46.2533606340	2937	610	1067	152	807
46.7253316470	2937	610	1068	152	788
47.1973997170	2976	610	1067	152	788
47.6692968430	2937	610	1067	152	788
48.1413956640	2975	610	1068	152	788
48.6131253670	2976	610	1067	152	807
49.0851985240	2975	610	1067	152	788
49.5571963530	2975	610	1068	152	788
50.0289838150	2937	610	1068	152	788
50.5008543490	2937	610	1068	152	807
50.9728044670	2975	610	1067	152	788
51.4448110640	2937	610	1067	152	807
51.9169249560	2937	610	1067	152	807
52.3887120340	2937	610	1067	152	788
52.8605162960	2937	610	1068	152	807
53.3324771010	2937	610	1067	152	788
53.8046387690	2975	610	1068	152	807
54.2770500040	2937	610	1068	152	788
54.7488378500	2937	610	1068	152	788
55.2198953960	2937	610	1068	152	788
55.6918009690	2975	610	1068	152	807
56.1637176780	2975	610	1067	152	807
56.6355132040	2975	610	1067	152	807
57.1080245650	2937	610	1068	152	788
57.5791750380	2937	610	1067	152	788
58.0511393630	2937	610	1068	152	788
58.5229667280	2937	610	1068	152	788
58.9956167130	2975	610	1067	152	807
59.4667627380	2975	610	1068	152	807
59.9387511580	2975	610	1067	152	807
60.4106557390	2975	610	1068	152	788
60.8829992610	2937	610	1068	152	788
61.3541216380	2975	610	1068	152	807
61.8269479730	2975	610	1067	152	807
62.2983206530	2975	610	1067	152	807
62.7706025750	2937	610	1068	152	807
63.2424847230	2937	610	1067	152	788
63.7143237680	2938	610	1068	152	807
64.1860679970	2937	610	1067	152	807
64.6580283210	2975	610	1068	152	788
65.1292622170	2937	610	1068	152	807
65.6018521370	2937	610	1068	152	807
66.0737208140	2975	610	1068	152	788
66.5452909950	2975	610	1068	152	807
67.0168601210	2975	610	1067	152	807
67.4889247320	2975	610	1067	152	788
67.9612191660	2975	610	1068	152	788
68.4324822770	2937	610	1067	152	788
68.9049180220	2937	610	1067	152	788
69.3762283010	2975	610	1067	152	807
69.8480060650	2975	610	1067	152	807
70.3198908690	2975	610	1067	152	788
70.7916848890	2938	610	1067	152	788
71.2635823650	2937	610	1068	152	788
71.7354547200	2937	610	1068	152	788
72.2073949160	2975	610	1067	152	788
72.6794566780	2937	610	1068	152	788
73.1512718820	2976	610	1067	152	807
73.6233153720	2976	610	1068	152	807
74.0951713440	2938	610	1068	152	788
74.5676585120	2937	610	1068	152	788
75.0388981670	2937	610	1068	152	807
75.5113243750	2975	610	1067	152	807
75.9825587180	2975	610	1068	152	807
76.4543925770	2938	610	1067	152	788
76.9261988520	2937	610	1068	152	788
77.3982151750	2937	610	1068	152	807
77.8703880400	2975	610	1067	152	807
78.3421044920	2975	610	1067	152	788
78.8139380630	2975	610	1067	152	788
79.2860071210	2975	610	1068	152	788
79.7578687870	2937	610	1068	152	807
80.2298506140	2937	610	1068	152	807
80.7017476720	2937	610	1067	152	807
81.1736046030	2975	610	1067	152	807
81.6455073250	2975	610	1068	152	807
82.1175015350	2937	610	1068	152	788
82.5893656340	2937	610	1067	152	807
83.0615264350	2937	610	1068	152	807
83.5338885780	2937	610	1068	152	807
84.0053036230	2975	610	1068	152	807
84.4769533870	2975	610	1068	152	807
84.9489922360	2937	610	1067	152	788
85.4209711500	2937	610	1067	152	788
85.8935458040	2937	610	1067	152	788
86.3648594410	2937	610	1068	152	807
86.8372504480	2975	610	1067	152	807
87.3086976850	2937	610	1067	152	788
87.7806361180	2937	610	1067	152	807
