TIME	TOTAL	SOC	CPU	GPU	DDR
.0164901850	2975	534	915	305	788
.4945157680	3127	534	915	228	980
.9703584510	3280	534	1067	152	1038
1.4465102840	2785	534	991	152	711
1.9218076580	2480	534	991	152	519
2.3972112700	2365	457	991	152	461
2.8725493160	2289	457	915	152	423
3.3477301450	2289	457	915	152	423
3.8229574070	2289	457	915	152	423
4.2983499470	2289	457	915	152	423
4.7741631250	2289	457	915	152	423
5.2498035350	2289	457	915	152	423
5.7278599010	2289	457	915	152	423
6.2032131130	2289	457	915	152	423
6.6768086700	2289	457	915	152	423
7.1519801230	2594	457	915	152	423
7.6271586470	2747	457	915	152	423
8.1051691560	2862	457	991	152	442
8.5782817390	2747	457	1068	152	442
9.0541969630	2442	457	991	152	423
9.5296493090	2365	457	991	76	423
10.0073440120	2327	457	915	76	423
10.4804740660	2327	457	915	152	423
10.9554111510	2289	457	915	152	423
11.4307502170	2327	457	915	76	442
11.9069127670	2289	457	915	152	442
12.3821614330	2327	457	991	152	423
12.8577446580	2289	457	915	152	423
13.3356755820	2289	457	915	76	423
13.8087770910	2289	457	915	152	423
14.2835572480	2289	457	915	152	423
14.7589396730	2289	457	915	76	423
15.2344071850	2289	457	915	152	423
15.7103133830	2289	457	915	152	423
16.1881895220	2289	457	915	152	423
16.6633970680	2289	457	915	152	423
17.1367848470	2289	457	915	152	423
17.6117219290	2289	457	915	76	423
18.0869547220	2289	457	915	152	423
18.5625695610	2289	457	915	152	423
19.0383976780	2289	457	915	152	423
19.5139807090	2289	457	915	152	423
19.9919031830	2289	457	915	152	423
20.4670919110	2289	457	915	152	423
20.9401004910	2289	457	915	152	423
21.4152600990	2289	457	915	76	423
21.8905897220	2289	457	915	76	423
22.3673777690	2327	457	915	76	423
22.8441845360	2289	457	915	152	423
23.3198452930	2289	457	915	152	442
23.7951170280	2289	457	915	152	442
24.2685179570	2327	457	915	152	423
24.7433413100	2289	457	915	152	423
25.2187137150	2289	457	915	152	423
25.6946040380	2289	457	915	76	423
26.1705630010	2289	457	915	152	423
26.6479617640	2327	457	915	152	423
27.1210185330	2365	457	915	152	423
27.5967834800	2327	457	915	152	423
28.0714573930	2327	457	915	152	423
