TIME	TOTAL	SOC	CPU	GPU	DDR
.0106732220	4346	610	457	1906	942
.4812644230	3356	610	838	762	846
.9532287690	3051	610	991	381	788
1.4251715140	2937	610	991	228	788
1.8976997600	2898	610	1067	152	769
2.3696618330	2862	610	991	152	769
2.8408735100	2862	610	991	152	769
3.3127275510	2862	610	991	152	769
3.7847614320	2862	610	991	152	769
4.2566657770	2898	610	991	152	769
4.7285328420	2862	610	991	152	769
5.2006260170	2862	610	991	152	769
5.6725934980	2860	610	991	152	788
6.1444290740	2860	610	991	152	788
6.6162728750	2862	610	991	152	788
7.0881758760	2860	610	991	152	769
7.5600891800	2860	610	991	152	769
8.0326091050	2862	610	1068	152	788
8.5036591490	2898	610	1068	152	788
8.9756136690	2862	610	991	152	788
9.4483056240	2900	610	1068	152	788
9.9195077960	2898	610	991	152	788
10.3918927130	2900	610	991	152	788
10.8638009930	2898	610	1068	152	788
11.3349322200	2898	610	991	152	788
11.8069817790	2937	610	1068	152	788
12.2793961990	2937	610	991	152	788
12.7508816010	2937	610	991	152	788
13.2227739760	2975	610	991	152	788
13.6952019000	2937	610	991	152	788
14.1664551420	2937	610	991	152	788
14.6384031650	2937	610	991	152	788
15.1109600800	2937	610	991	152	788
15.5830681660	2975	610	991	152	788
16.0547527330	2976	610	991	152	788
16.5260161510	2938	610	991	152	788
16.9980622210	2937	610	991	152	788
17.4698836830	2900	610	991	152	788
17.9418724410	2937	610	991	152	788
18.4137800790	2937	610	991	152	788
18.8860776670	2937	610	991	152	788
19.3576848900	2937	610	991	152	788
19.8297115990	2898	610	991	152	788
20.3014256060	2898	610	991	152	788
20.7732181400	2937	610	991	152	788
21.2457543500	2937	610	991	152	788
21.7171233660	2937	610	1067	152	788
22.1891423630	2937	610	1068	152	788
22.6609558240	2937	610	1067	152	788
23.1332380830	2937	610	1067	152	788
23.6049040580	2975	610	1067	152	807
24.0772674040	2937	610	991	152	788
24.5492245440	2937	610	991	152	788
25.0206492400	2938	610	991	152	788
25.4924242370	2937	610	991	152	788
25.9648566060	2937	610	991	152	788
26.4361833820	2937	610	991	152	807
26.9088173820	2938	610	991	152	807
27.3799666230	2937	610	991	152	807
27.8524505110	2975	610	991	152	807
28.3236143760	2975	610	991	152	807
28.7954689560	2975	610	991	152	807
29.2678805890	2975	610	991	152	807
29.7390273970	2937	610	991	152	807
30.2115011090	2937	610	991	152	807
30.6826371650	2937	610	991	152	788
31.1546382720	2938	610	991	152	788
31.6265486910	2937	610	991	152	807
32.0985552060	2937	610	991	152	807
32.5707997350	3013	610	1067	152	807
33.0425653870	2975	610	991	152	807
33.5152947450	2975	610	991	152	807
33.9871717880	2975	610	991	152	807
34.4583092830	2976	610	991	152	807
34.9302411420	3013	610	1067	152	807
35.4021550480	3013	610	1067	152	807
35.8741488580	3013	610	991	152	807
36.3459648770	3013	610	991	152	807
36.8179452150	2975	610	991	152	807
37.2899567530	2975	610	991	152	807
37.7619571540	2975	610	991	152	807
38.2336971090	2975	610	991	152	807
38.7064480350	3204	610	991	152	807
39.1790715690	3356	610	1067	152	807
39.6508665950	3471	610	1067	152	807
40.1222367270	3661	610	1372	152	826
40.5943247120	3204	610	1143	152	807
41.0662478970	3013	610	1067	152	807
41.5388390470	2975	610	1067	152	807
42.0107774000	3242	610	1067	228	923
42.4847859180	3623	610	838	991	884
42.9559577150	4460	610	457	2135	884
43.4281047710	4727	609	304	2516	884
43.9003359860	4804	609	304	2668	884
44.3727120320	4880	609	304	2668	884
44.8448002720	4880	609	304	2668	884
45.3170998380	4842	609	304	2668	884
45.7893805570	4880	609	228	2668	884
46.2616490830	4880	609	304	2668	884
46.7337069230	4880	609	228	2668	884
47.2059586490	4880	609	304	2668	884
47.6782339910	4880	609	304	2745	884
48.1506221970	4880	609	228	2668	884
48.6228061470	4918	609	228	2745	884
49.0950913130	4880	609	304	2745	884
49.5670642250	4880	609	228	2745	884
50.0396220610	4880	609	228	2668	884
50.5129072850	4613	609	304	2287	942
