TIME	TOTAL	SOC	CPU	GPU	DDR
.0084640240	4956	838	2362	152	1228
.4803248670	4424	838	1219	152	1305
.9515699690	4727	838	1905	228	1267
1.4236778830	4842	838	2210	152	1209
1.8947812900	4880	838	2286	152	1190
2.3662658460	4918	838	2362	152	1190
2.8378003220	4918	838	2362	152	1190
3.3093103500	4918	838	2362	152	1190
3.7808912580	4918	838	2362	152	1190
4.2525423100	4880	838	2362	152	1190
4.7241003690	4880	838	2362	152	1190
5.1956854050	4880	838	2362	152	1192
5.6674897670	4918	838	2362	152	1192
6.1387653960	4880	838	2362	152	1190
6.6102967030	4880	838	2362	152	1192
7.0818969390	4918	838	2362	152	1190
7.5536115090	4918	838	2362	152	1192
8.0250257290	4918	838	2362	152	1190
8.4966300280	4918	838	2362	152	1192
8.9687057160	4918	838	2362	152	1192
9.4402170230	4918	838	2362	152	1190
9.9110988610	4918	838	2362	152	1190
10.3825945840	4918	762	2362	152	1190
10.8549371190	4880	838	2362	152	1190
11.3270170310	4918	838	2362	152	1190
11.7984289140	4880	838	2362	152	1190
12.2695665260	4880	838	2362	152	1190
12.7414964540	4880	838	2362	152	1190
13.2125251710	4918	838	2362	152	1190
13.6845577870	4880	838	2362	152	1190
14.1556040710	4918	838	2362	152	1190
14.6270927210	4918	838	2362	152	1190
15.0986589390	4880	838	2362	152	1190
15.5703318760	4918	838	2362	152	1190
16.0420497410	4880	838	2362	152	1190
16.5134706470	4918	838	2362	152	1190
16.9849907850	4918	838	2362	152	1190
17.4565989860	4918	838	2362	152	1190
17.9282090110	4918	838	2362	152	1190
18.3997222680	4918	838	2362	152	1190
18.8713745320	4918	838	2362	152	1190
19.3429905730	4918	838	2362	152	1190
19.8145273820	4918	838	2362	152	1190
20.2860224310	4918	838	2362	152	1190
20.7576655750	4880	838	2362	152	1190
21.2296887820	4880	838	2362	152	1192
21.7011552230	4880	838	2362	152	1192
22.1726542390	4918	838	2362	152	1192
22.6442821190	4918	838	2362	152	1192
23.1156909280	4880	838	2362	152	1192
23.5876500060	4918	838	2362	152	1192
24.0587580810	4880	838	2362	152	1192
24.5305259920	4918	838	2362	152	1192
25.0024820620	4918	838	2362	152	1192
25.4735090480	4918	838	2362	152	1192
25.9452937910	4918	838	2362	152	1192
26.4164174160	4918	762	2362	152	1192
26.8878622560	4918	838	2362	152	1192
27.3601867080	5223	838	2362	152	1192
27.8312248620	5337	838	2362	152	1192
28.3029762920	5376	838	2362	152	1192
28.7747704100	5376	838	2515	152	1192
29.2474549240	5528	838	2057	915	1327
29.7185618130	7543	913	1675	2819	1516
30.1900620440	5757	838	2133	1067	1286
30.6617684820	5185	838	2286	457	1228
31.1333685530	4994	838	2286	305	1190
31.6051385110	4918	838	2362	228	1192
32.0766036700	4880	838	2362	228	1192
32.5481048600	4880	838	2362	152	1192
33.0194104680	4880	838	2362	152	1192
33.4911421850	4918	838	2362	152	1192
33.9628503190	4880	838	2362	152	1192
34.4344931730	4880	838	2362	152	1192
34.9064627130	4880	838	2362	152	1192
35.3774345620	4918	838	2362	152	1192
35.8489939270	4880	838	2362	152	1192
36.3205196290	4918	838	2362	152	1192
36.7921077950	4880	838	2362	152	1192
37.2643026460	4880	838	2362	152	1192
37.7353022060	4880	838	2362	152	1192
38.2068126430	4880	838	2362	152	1192
38.6784412240	4880	762	2362	152	1192
39.1499044620	4880	838	2362	152	1192
39.6215145790	4880	838	2362	152	1192
40.0932458790	4880	838	2362	152	1192
40.5647872610	4880	838	2362	152	1192
41.0367996790	4880	838	2286	152	1192
41.5077178630	4880	762	2286	152	1192
41.9793871150	4880	838	2362	152	1192
42.4511506390	4880	838	2362	152	1192
42.9221792860	4880	762	2362	152	1192
43.3942934320	4880	838	2362	152	1192
