TIME	TOTAL	SOC	CPU	GPU	DDR
.0143491420	2365	457	915	152	461
.5005460610	2480	534	534	152	576
.9702238850	2404	534	686	152	538
1.4465059600	2442	457	991	152	461
1.9217590110	2442	457	1068	152	423
2.3972872590	2442	457	1068	152	423
2.8728235710	2442	457	1068	152	403
3.3482422500	2442	457	1068	152	403
3.8257772780	2442	457	1068	152	403
4.2990267390	2480	457	1068	152	403
4.7737273990	2442	457	1068	152	403
5.2496358320	2442	457	1068	152	403
5.7249449690	2442	457	1068	152	403
6.2003165690	2442	457	1068	152	403
6.6780074290	2442	457	1068	152	403
7.1510789320	2442	457	1068	76	403
7.6260565440	2442	457	1068	152	403
8.1012316910	2442	457	1068	152	403
8.5769735560	2442	457	1068	76	403
9.0525399330	2442	457	1068	152	403
9.5301204500	2442	457	1068	152	403
10.0031784740	2442	457	1068	152	403
10.4781154390	2404	457	1068	152	403
10.9532861630	2404	457	1068	152	403
11.4290826450	2404	457	1068	152	403
11.9048171100	2404	457	1068	76	403
12.3823652360	2404	457	1068	152	403
12.8555555090	2404	457	1068	152	403
13.3304844990	2404	457	1068	152	403
13.8056523040	2404	457	1068	152	403
14.2814714340	2404	457	1068	152	403
14.7569442930	2404	457	1068	76	403
15.2324340450	2404	457	1068	152	403
15.7079376210	2404	457	1068	152	403
16.1832582200	2404	457	1068	152	403
16.6581546260	2404	457	1068	76	403
17.1337963420	2404	457	1068	152	403
17.6093003610	2404	457	1068	152	403
18.0855398660	2404	457	1068	152	403
18.5607260590	2404	457	1068	76	403
19.0385029690	2404	457	1068	76	403
19.5116243290	2404	457	1068	76	403
19.9864706470	2404	457	1068	152	403
20.4630442580	2404	457	1068	76	403
20.9381950540	2404	457	1068	152	403
21.4131423600	2404	457	1068	152	403
21.8884290890	2404	457	1068	152	403
22.3639913680	2404	457	1068	152	403
22.8392482070	2404	457	1068	152	403
23.3141573960	2404	457	1068	152	403
23.7892196410	2404	457	1068	152	403
24.2649662670	2404	457	1068	152	403
24.7428394510	2404	457	1068	152	403
25.2179676430	2404	457	1068	152	403
25.6911754210	2404	457	1068	152	403
26.1666204430	2404	457	1068	152	403
26.6412674490	2404	457	1068	152	403
27.1171585160	2404	457	1068	152	403
27.5926773910	2404	457	1068	76	403
28.0704724550	2404	457	1068	152	403
28.5435004490	2404	457	1068	76	403
29.0188862650	2404	457	1068	152	403
29.4939555990	2442	457	1068	152	403
29.9692985330	2404	457	1068	152	403
30.4459634800	2404	457	1068	152	403
30.9210051630	2404	457	1068	76	403
31.3993406980	2442	457	1068	152	403
31.8738133880	2442	457	1068	152	403
32.3464908770	2442	457	1068	152	403
32.8216157880	2442	457	1068	152	403
33.2971609210	2442	457	1068	152	403
33.7730362930	2442	457	1068	152	403
34.2483850390	2442	457	1068	152	403
34.7257876080	2442	457	1068	152	403
35.1989682580	2442	457	1068	152	403
35.6736943470	2404	457	1068	76	403
36.1493071530	2404	457	1068	152	403
36.6273312840	2404	457	1068	152	403
37.1004125700	2404	457	1068	76	403
37.5779795150	2404	457	1068	152	403
38.0512418870	2404	457	1068	152	403
38.5260478080	2404	457	1068	152	403
39.0016774720	2404	457	1068	152	403
39.4791386520	2404	457	1068	152	403
39.9527496920	2404	457	1068	152	403
40.4304851420	2404	457	1068	152	403
40.9032968200	2404	457	991	152	480
41.3789118850	2442	534	762	381	596
41.8489187640	4766	533	533	2287	846
42.3276765120	3127	534	915	839	538
42.8030406950	2633	457	1068	305	461
43.2783803640	2480	457	1068	228	423
43.7535471060	2404	457	1068	152	403
44.2294939400	2404	457	1068	152	403
44.7046657990	2404	457	1068	152	403
45.1803880880	2404	457	1068	152	403
45.6553460890	2404	457	1068	152	403
46.1305223920	2404	457	1068	152	403
46.6054229180	2404	457	1068	152	403
47.0821402100	2404	457	1068	152	403
47.5571793580	2404	457	1068	152	403
48.0327384080	2404	457	1068	152	403
48.5080314740	2404	457	1068	152	403
48.9856528240	2404	457	1068	152	403
49.4584209940	2404	457	1068	152	403
49.9351566150	2404	457	1068	152	403
50.4091279810	2365	457	1068	152	403
50.8851555370	2365	457	1068	152	403
51.3610618750	2404	457	1068	152	403
51.8358999900	2404	457	1068	76	403
52.3112673500	2404	457	1068	152	403
52.7863443110	2404	457	1068	76	403
53.2614166290	2404	457	1068	152	403
53.7373846590	2404	457	1068	152	403
54.2131227660	2404	457	1068	152	403
54.6882450980	2404	457	1068	152	403
55.1656195860	2404	457	1068	152	403
55.6384806380	2404	457	1068	76	403
56.1136431260	2365	457	1068	152	403
56.5893698370	2404	457	1068	152	403
57.0651211230	2404	457	1068	152	403
57.5415139110	2404	457	1068	152	403
58.0183794970	2404	457	1068	76	403
58.4933270360	2404	457	1068	152	403
58.9661813600	2365	457	1068	152	403
59.4416288640	2404	457	1068	152	403
59.9172716640	2404	457	1068	152	403
60.3934252130	2404	457	1068	152	403
60.8687020910	2365	457	1068	152	403
