TIME	TOTAL	SOC	CPU	GPU	DDR
.0099620470	3623	610	1143	152	826
.4826556200	3661	610	686	152	903
.9540636610	3661	610	991	152	865
1.4258621640	3585	610	1143	152	807
1.8977446030	3585	610	1143	152	788
2.3702817920	3585	610	1220	152	788
2.8414910810	3585	610	1220	152	788
3.3132645280	3585	610	1220	152	788
3.7852089180	3623	610	1220	152	788
4.2571464610	3585	610	1220	152	788
4.7293010270	3585	610	1220	152	788
5.2011010330	3585	610	1220	152	788
5.6729494240	3585	610	1220	152	788
6.1447471270	3547	610	1220	152	788
6.6167686360	3547	610	1220	152	788
7.0886437150	3585	610	1220	152	788
7.5611610950	3585	610	1220	152	788
8.0324487510	3547	610	1220	152	788
8.5043673160	3547	610	1220	152	788
8.9763486980	3585	610	1220	152	788
9.4481905600	3547	610	1220	152	788
9.9201951410	3547	610	1220	152	788
10.3925472740	3585	610	1220	152	788
10.8639156970	3547	610	1220	152	788
11.3358572060	3547	610	1220	152	788
11.8083129220	3547	610	1220	152	788
12.2796654090	3547	610	1220	152	788
12.7514976060	3585	610	1220	152	788
13.2233983480	3547	610	1220	152	788
13.6957247190	3585	610	1220	152	788
14.1675072210	3547	610	1220	152	788
14.6393768580	3547	610	1220	152	788
15.1112962230	3585	610	1220	152	788
15.5831483240	3585	610	1220	152	788
16.0550752730	3585	610	1220	152	788
16.5272904760	3547	610	1220	152	788
16.9989728180	3547	610	1220	152	788
17.4710210780	3585	610	1220	152	788
17.9428104260	3547	610	1220	152	788
18.4147369590	3585	610	1220	152	788
18.8867474590	3585	610	1220	152	788
19.3585947590	3585	610	1220	152	788
19.8304207800	3585	610	1220	152	788
20.3022333920	3585	610	1220	152	788
20.7740127570	3585	610	1220	152	788
21.2459039930	3585	610	1220	152	788
21.7178607640	3585	610	1220	152	788
22.1897922240	3547	610	1220	152	788
22.6616301480	3547	610	1220	152	788
23.1334821840	3547	610	1220	152	788
23.6053878840	3585	610	1220	152	788
24.0772996630	3585	610	1220	152	788
24.5492820340	3585	610	1220	152	788
25.0212847570	3547	610	1220	152	788
25.4931501370	3547	610	1220	152	788
25.9648253410	3547	610	1220	152	788
26.4367005440	3547	610	1220	152	788
26.9085742430	3585	610	1220	152	788
27.3804320390	3585	610	1220	152	788
27.8523097700	3585	610	1220	152	788
28.3242083650	3547	610	1220	152	788
28.7961013920	3547	610	1220	152	788
29.2680269940	3547	610	1220	152	788
29.7406050110	3585	610	1220	152	788
30.2116852400	3547	610	1220	152	788
30.6837635780	3585	610	1220	152	788
31.1556462370	3585	610	1220	152	788
31.6275373750	3585	610	1220	152	788
32.0993179540	3585	610	1220	152	788
32.5711882920	3585	610	1220	152	788
33.0437043570	3585	610	1220	152	788
33.5149685530	3585	610	1220	152	788
33.9869041070	3547	610	1220	152	788
34.4590313400	3547	610	1220	152	788
34.9314912440	3585	610	1220	152	788
35.4028228960	3547	610	1220	152	788
35.8748316020	3585	610	1220	152	788
36.3464538760	3547	610	1220	152	788
36.8182985180	3547	610	1220	152	788
37.2901246960	3547	610	1220	152	788
37.7619929860	3585	610	1220	152	788
38.2339454350	3585	610	1220	152	788
38.7058569880	3585	610	1220	152	788
39.1777432620	3585	610	1220	152	788
39.6496658870	3585	610	1143	152	788
40.1215961920	3623	610	1067	228	846
40.5936256010	6783	685	761	2971	1209
41.0655360660	4613	610	1067	1067	921
41.5373447710	3890	610	1143	457	826
42.0092483560	3661	610	1143	228	788
42.4812116850	3585	610	1220	228	788
42.9531065660	3547	610	1220	152	788
43.4248990470	3585	610	1220	152	788
43.8973520370	3547	610	1220	152	788
44.3684544730	3547	610	1220	152	788
44.8404855450	3547	610	1220	152	788
45.3123273050	3547	610	1220	152	769
45.7848610960	3547	610	1220	152	788
46.2571042630	3585	610	1220	152	788
46.7279836590	3547	610	1220	152	788
47.1998884270	3547	610	1220	152	788
47.6717818030	3547	610	1220	152	769
48.1436786990	3547	610	1220	152	788
48.6162638490	3547	610	1220	152	788
49.0875241070	3585	610	1220	152	788
49.5599431130	3547	610	1220	152	788
50.0316768410	3547	610	1220	152	769
50.5030470830	3547	610	1220	152	788
50.9749849380	3547	610	1220	152	788
51.4471195610	3547	610	1220	152	788
51.9188225690	3585	610	1220	152	788
52.3906044570	3585	610	1220	152	788
52.8630513670	3547	610	1220	152	788
53.3345058960	3547	610	1220	152	788
53.8062641030	3547	610	1220	152	788
54.2781589510	3585	610	1220	152	788
54.7499995260	3547	610	1220	152	788
55.2223583710	3547	610	1220	152	788
55.6936743720	3547	610	1220	152	788
56.1654456360	3547	610	1220	152	788
56.6381018880	3547	610	1220	152	788
57.1092435210	3585	610	1220	152	788
57.5810389440	3547	610	1220	152	788
58.0529259510	3547	610	1220	152	788
58.5247763180	3547	610	1220	152	788
58.9967124760	3585	610	1220	152	788
59.4691773690	3547	610	1220	152	788
