TIME	TOTAL	SOC	CPU	GPU	DDR
.0234462960	3661	610	1677	152	826
.5004149600	3852	610	1830	152	826
.9793295960	3890	610	1982	152	788
1.4578367450	4005	610	2058	152	788
1.9358861690	4043	610	2135	152	788
2.4148855380	4043	610	2135	152	788
2.8930073430	4081	610	2135	152	788
3.3716559300	4043	610	2135	152	788
3.8502251230	4005	610	2135	152	788
4.3285499660	4005	610	2135	152	788
4.8094089370	3890	610	2058	152	788
5.2880211360	3890	610	1982	152	788
5.7668758620	3928	610	2058	152	788
6.2459287290	3966	610	2135	152	788
6.7240616340	3966	610	2135	152	788
7.2027671100	3928	610	2058	152	788
7.6811131000	3966	610	2058	152	788
8.1599812300	3814	610	1830	228	826
8.6390379660	4233	610	1829	534	884
9.1174234730	4043	610	1982	305	807
9.5948214340	3928	610	2058	228	788
10.0734136590	3966	610	2058	152	788
10.5511344970	3928	610	2058	152	788
11.0294539540	3966	610	2135	152	788
11.5089509720	3966	610	2058	152	788
11.9864853120	3928	610	2058	152	788
