TIME	TOTAL	SOC	CPU	GPU	DDR
.0333060590	3356	610	915	610	865
.4997720350	3509	610	1448	305	826
.9784142080	3471	610	1525	228	788
1.4578149380	3585	610	1677	152	788
1.9357110380	3623	610	1753	152	788
2.4165312770	3547	610	1677	152	788
2.8950267660	3585	610	1753	152	788
3.3746528720	3623	610	1753	152	788
3.8533542160	3699	610	1753	152	788
4.3326797480	3699	610	1830	152	788
4.8110418000	3661	610	1677	152	788
5.2899982480	3547	610	1601	152	788
5.7688866970	3547	610	1677	152	788
6.2471369430	3547	610	1677	152	788
6.7265257730	3509	610	1601	152	788
7.2043192880	3547	610	1677	152	788
7.6836021040	3623	610	1601	152	846
8.1605899930	3699	610	1448	457	865
8.6459542060	4422	610	533	1982	884
9.1291022740	4651	609	304	2287	903
