TIME	TOTAL	SOC	CPU	GPU	DDR
.0076226300	3013	610	1143	152	826
.4830163430	2975	610	534	152	903
.9521839640	2937	610	762	152	884
1.4237745860	2975	610	991	152	807
1.8958099100	2975	610	1067	152	788
2.3670811400	3051	610	1143	152	788
2.8385771060	3318	610	1143	152	788
3.3101933590	3394	610	1143	152	788
3.7817330040	3394	610	1143	152	788
4.2536859610	3394	610	1296	152	788
4.7252865340	3089	610	1143	152	788
5.1968253150	3013	610	1143	76	788
5.6684468490	2975	610	1143	152	788
6.1399604460	2975	610	1143	152	788
6.6114404760	2975	610	1143	152	788
7.0830813050	3013	610	1143	152	788
7.5546565020	3013	610	1143	152	788
8.0267734580	2975	610	1143	152	788
8.4977612330	2975	610	1143	152	788
8.9694366220	2975	610	1143	152	788
9.4415672420	2975	610	1143	152	788
9.9125347610	2975	610	1143	152	788
10.3846008050	2937	610	1143	76	788
10.8561371860	2975	610	1143	152	788
11.3269477780	2975	610	1143	152	788
11.7992939170	2937	610	1143	152	788
12.2702328280	3013	610	1143	152	788
12.7417109060	2975	610	1143	152	788
13.2135289180	2938	610	1143	76	788
13.6850311880	2938	610	1143	152	788
14.1566686250	2937	610	1143	152	788
14.6281866060	2937	610	1143	152	788
15.0997959150	2975	610	1143	152	788
15.5714382800	2975	610	1143	152	788
16.0430310140	2937	610	1143	152	788
16.5146711390	2937	610	1143	152	788
16.9863280960	2937	610	1143	152	788
17.4583963150	2937	610	1143	152	788
17.9295161220	2975	610	1143	152	788
18.4009737520	2937	610	1143	152	788
18.8730961150	2937	610	1143	152	788
19.3440956980	2937	610	1143	152	788
19.8155982560	2937	610	1143	152	788
20.2877053550	2937	610	1143	152	788
20.7586677540	2975	610	1143	152	788
21.2307550140	2937	610	1143	152	788
21.7017031410	2937	610	1143	152	788
22.1734999380	2975	610	1143	152	788
22.6449470710	2937	610	1143	76	788
23.1164788130	2937	610	1143	152	788
23.5881798330	2975	610	1143	152	788
24.0597720550	2937	610	1143	152	788
24.5313861640	2937	610	1143	152	788
25.0028979050	2937	610	1143	152	788
25.4750373880	2975	610	1143	152	788
25.9460095470	2937	610	1144	152	788
26.4176936400	2975	610	1144	152	788
26.8898576670	2937	610	1143	152	788
27.3609219220	2937	610	1143	152	788
27.8324155520	2975	610	1143	152	788
28.3044647310	2975	610	1143	152	788
28.7756217220	3013	610	1143	152	788
29.2472349670	3013	610	1143	152	788
29.7187539080	2975	610	1143	152	788
30.1907934240	2975	610	1143	152	788
30.6619910860	2975	610	1143	152	788
31.1335076270	2937	610	1143	152	788
31.6052424080	2975	610	1143	76	788
32.0767102780	2975	610	1143	152	788
32.5485119060	2938	610	1143	152	788
33.0204827820	2937	610	1143	152	788
33.4914281890	2937	610	1143	152	788
33.9630212740	2937	610	1143	152	788
34.4345773990	2975	610	1143	152	788
34.9061791240	2938	610	1143	152	788
35.3779227370	2975	610	1143	152	788
35.8499649720	2937	610	1143	152	788
36.3209086830	2937	610	1143	152	788
36.7924443930	2937	610	1143	152	788
37.2643465000	2975	610	1143	152	788
37.7359211220	2975	610	1143	152	788
38.2085588430	2975	610	1067	152	846
38.6877711340	5754	686	609	2896	1267
39.1551605850	4651	609	838	1677	1056
39.6267167420	3509	610	1067	610	865
40.0983184030	3165	610	1067	305	807
40.5698718410	3013	610	1143	152	788
41.0416645410	2975	610	1143	152	788
41.5132492740	2975	610	1143	152	788
41.9849560860	2937	610	1143	152	788
42.4564689800	2937	610	1143	152	788
42.9281119840	2975	610	1143	152	788
43.4001472760	2975	610	1143	152	788
43.8710593710	2937	610	1143	152	788
44.3430633350	2937	610	1143	152	788
44.8142821490	2937	610	1143	152	788
45.2858555220	2937	610	1143	152	788
45.7575160950	2975	610	1143	76	788
46.2290955160	2937	610	1143	152	788
46.7005866170	2937	534	1143	152	788
47.1723134610	2937	610	1143	76	788
47.6440484980	2937	610	1143	152	788
48.1156245270	2937	610	1143	152	788
48.5875572900	2975	610	1143	152	788
49.0585093540	2937	610	1143	152	788
49.5306730280	2937	610	1143	152	788
50.0016915870	2937	610	1143	152	788
50.4734608000	2937	610	1143	152	788
50.9449038050	2975	610	1143	152	788
51.4165824580	2975	610	1144	152	788
51.8880833830	2937	610	1143	152	788
52.3602870580	2937	610	1143	152	788
52.8312491690	2937	610	1143	152	788
53.3029436930	2937	610	1143	152	788
53.7749505370	2975	610	1143	152	788
54.2464237180	2975	610	1143	152	788
54.7174965800	2937	610	1143	152	788
55.1896485430	2937	610	1143	152	788
55.6606492460	2938	610	1143	76	788
56.1323455630	2937	534	1143	152	788
