TIME	TOTAL	SOC	CPU	GPU	DDR
.0083115560	3356	610	1220	152	980
.4798404470	3280	610	1067	152	1075
.9558806190	3165	610	686	152	998
1.4291389770	3051	610	381	76	960
1.9023528540	3013	610	305	152	940
2.3788007690	3013	610	305	152	940
2.8506853710	3013	610	305	152	940
3.3261336090	3013	610	305	152	940
3.7988331530	2975	610	305	152	940
4.2707582670	2785	610	381	152	940
4.7445587660	2823	610	305	152	940
5.2180958110	3013	610	534	152	979
5.6971896370	3013	610	381	152	960
6.1705863620	3051	610	381	152	940
6.6455518810	3051	610	305	152	940
7.1198670350	2976	686	381	152	1094
7.5942830850	2900	686	305	152	1171
8.0635032480	3394	762	610	228	1344
8.5345788610	3318	686	915	152	1113
9.0063374150	3051	610	1067	152	884
9.4781177300	2937	610	1068	152	826
9.9497895330	2938	610	1068	152	807
10.4215399270	2898	610	1068	152	788
10.8932872180	2898	610	1068	152	788
11.3652274040	2898	610	1068	152	788
11.8370920700	2898	610	1068	152	788
12.3087986250	2937	610	1067	76	788
12.7806137870	2937	610	1068	152	788
13.2529046920	2937	610	1068	152	788
13.7240696490	2898	610	1068	152	788
14.1964880410	2898	610	1068	152	788
14.6676853490	2898	610	1068	76	788
15.1394506240	2937	610	1068	152	788
15.6112077060	2937	610	1068	152	788
16.0829359250	2898	610	1068	152	788
16.5546625760	2900	610	1068	76	788
17.0270993360	2898	610	1068	152	788
17.4980498290	2900	610	1068	152	788
17.9697030400	2938	610	1067	152	788
18.4414345230	2898	610	1068	152	788
18.9138051710	2898	610	1068	152	788
19.3854925260	2898	610	1068	152	788
19.8566914340	2898	610	1068	152	788
20.3285022130	2900	610	1068	152	788
20.8002426230	2937	610	1068	152	788
21.2720206340	2898	610	1068	152	788
21.7439705480	2900	610	1068	152	788
22.2158323980	2898	610	1068	152	788
22.6875593040	2898	610	1067	152	788
23.1592176990	2898	610	1067	152	788
23.6311382370	2938	610	1068	152	788
24.1028273840	2900	610	1067	152	788
24.5746458100	2898	534	1068	152	788
25.0468627310	2898	610	1068	152	788
25.5179976080	2898	610	1068	152	788
25.9897832020	2898	610	1068	152	788
26.4614895010	2898	610	1068	152	788
26.9331965990	2898	610	1068	152	788
27.4056680800	2898	610	1068	152	788
27.8772045870	2900	610	1068	152	788
28.3483733830	2898	610	1068	152	788
28.8204473610	2937	610	1068	152	788
29.2920399320	2937	610	1067	152	788
29.7641338130	2937	610	1144	152	788
30.2358938710	2938	610	1067	152	788
30.7076752100	2937	610	1068	152	788
31.1794130920	2937	610	1068	152	788
31.6512176630	2937	610	1143	76	788
32.1230272250	2937	610	1067	152	788
32.5948706750	2938	610	1067	152	788
33.0665536140	2938	610	1143	152	788
33.5384260560	2975	610	1143	152	788
