TIME	TOTAL	SOC	CPU	GPU	DDR
.0095816670	4043	838	228	1144	1324
.4810555190	3318	839	381	457	1228
.9529862960	3051	839	457	228	1209
1.4257637550	2976	839	457	152	1190
1.8978045150	2976	839	457	152	1190
2.3696704930	2975	762	457	152	1190
2.8409198660	2938	762	457	152	1190
3.3131857450	2937	762	457	152	1190
3.7851769050	2938	762	457	152	1190
4.2571374420	2937	762	457	152	1190
4.7290232590	2975	762	457	152	1190
5.2011284670	2938	762	457	152	1190
5.6733391780	2975	762	457	152	1190
6.1455514570	2975	762	457	152	1190
6.6180572700	2938	762	457	152	1190
7.0896141620	2937	762	457	152	1190
7.5613315000	2975	762	457	152	1190
8.0339678080	2975	762	457	152	1190
8.5058345540	2938	762	457	152	1190
8.9778631540	2938	762	457	152	1190
9.4491929750	2937	762	457	152	1190
9.9210177360	2938	762	457	152	1190
10.3933065590	2975	762	457	152	1190
10.8654189030	2975	762	457	152	1190
11.3373622240	2975	762	457	152	1190
11.8095907270	2975	839	457	152	1190
12.2825653050	2975	762	457	152	1190
12.7535819440	2975	762	457	152	1190
13.2255854570	2976	762	457	152	1190
13.6975978330	2938	762	457	152	1190
14.1695791700	2938	762	457	152	1190
14.6423560210	2938	762	457	152	1190
15.1136148030	2938	762	457	152	1190
15.5859811930	2975	839	457	152	1190
16.0580284170	2975	762	457	152	1190
16.5300109380	2937	762	457	152	1190
17.0018171400	2938	762	457	152	1190
17.4743269530	2975	762	457	152	1190
17.9471490520	2976	762	457	152	1190
18.4185160250	2937	762	457	152	1190
18.8904511540	2975	839	457	152	1190
19.3625262180	2975	762	457	152	1190
19.8345464030	2938	762	457	152	1190
20.3065975310	2937	762	457	152	1190
20.7792872150	2975	762	457	152	1190
21.2512069520	2975	762	457	152	1190
21.7233261120	2975	839	457	152	1190
22.1946050530	2975	839	457	152	1190
22.6668019090	2975	762	457	152	1190
23.1389876280	2937	762	457	152	1190
23.6112075870	2975	762	457	152	1190
24.0833716750	2975	762	457	152	1190
24.5553005640	2975	762	457	152	1190
25.0277343780	2975	762	457	152	1190
25.4997337630	2975	762	457	152	1190
25.9716711640	2975	762	457	76	1190
26.4437473800	2937	762	457	152	1190
26.9158471800	2975	762	457	152	1190
27.3881145950	2975	762	457	152	1190
27.8601670990	2975	839	457	152	1190
28.3321529480	2976	762	457	152	1190
28.8042437560	2975	762	457	152	1190
29.2762297650	2937	762	457	152	1190
29.7482685090	2975	762	457	152	1190
30.2202096870	2975	762	457	152	1190
30.6923423500	2975	762	457	152	1190
31.1642830480	2975	762	457	152	1190
31.6370292760	2975	762	457	152	1190
32.1083690800	2937	762	457	152	1190
32.5803887530	2975	839	457	76	1190
33.0525226010	2975	762	457	152	1190
33.5244630740	2976	762	457	152	1190
33.9966120260	2975	762	457	152	1190
34.4686143230	2975	762	457	152	1190
34.9405776430	2976	762	457	76	1190
35.4126870760	3013	762	457	152	1190
35.8847199640	2976	762	457	152	1190
36.3567328530	2975	762	457	152	1190
36.8289839480	2975	762	457	152	1190
37.3015846410	2975	762	457	152	1190
37.7729788780	2976	762	457	152	1190
38.2450108060	2975	762	457	152	1190
38.7169081750	2975	762	457	152	1190
39.1889315600	2975	762	457	152	1190
39.6610136320	2975	762	457	152	1190
40.1330824570	2975	762	457	152	1190
40.6051401130	3089	762	457	76	1190
41.0772770430	3127	762	457	152	1190
41.5493838020	3013	839	457	152	1190
42.0214336700	2976	839	457	152	1190
42.4932949910	2975	762	457	152	1190
42.9654733010	2975	762	457	152	1190
43.4375548410	2975	762	457	76	1190
43.9093638980	2975	762	457	152	1190
44.3814345540	2975	762	457	152	1190
44.8535158620	2975	762	457	152	1190
45.3254749930	2975	762	457	152	1190
45.7978965210	3165	762	457	152	1190
46.2705589130	3051	839	457	152	1190
46.7420027720	2975	762	457	152	1190
47.2140734470	2975	762	457	152	1190
47.6862427730	2975	762	457	152	1190
48.1582163230	2976	762	457	152	1190
48.6306370050	2975	762	457	152	1190
49.1046704220	3204	839	381	152	1363
49.5759796140	3165	839	457	152	1305
50.0545758060	2938	839	228	305	1209
50.5303624940	3814	838	152	1220	1248
51.0055965400	4119	838	152	1525	1267
51.4810548090	4233	838	152	1602	1267
51.9563149630	4272	838	152	1601	1267
52.4312619330	4272	838	152	1601	1267
52.9062686750	4272	838	152	1601	1267
53.3817671270	4272	838	152	1601	1267
53.8581106960	4272	838	152	1601	1267
54.3348907120	4272	838	152	1601	1267
54.8074487740	4272	838	152	1601	1267
55.2826778100	4272	838	152	1601	1267
55.7583903620	4272	838	152	1601	1267
56.2332089620	4272	838	152	1601	1267
56.7090359090	4272	838	152	1601	1267
57.1842415120	4272	838	152	1601	1267
57.6590306960	4272	838	152	1601	1267
58.1343789820	4272	838	152	1601	1267
58.6100422730	4272	838	152	1601	1267
59.0879942660	4310	838	152	1601	1267
59.5615150260	4310	838	152	1601	1267
60.0388689980	4310	838	152	1601	1286
60.5120211140	4308	838	152	1601	1286
