TIME	TOTAL	SOC	CPU	GPU	DDR
.0097958010	4005	838	381	915	1420
.4808591150	3394	838	457	381	1344
.9535382010	3089	839	457	228	1228
1.4249649990	2975	839	457	152	1209
1.8970324970	2975	839	457	152	1190
2.3697082180	2975	762	457	152	1190
2.8418419510	2937	762	457	152	1190
3.3139379250	2937	762	457	152	1190
3.7851801340	2937	762	457	152	1190
4.2572512390	2938	762	457	152	1190
4.7295316840	3013	839	457	152	1190
5.2015933440	2975	839	457	152	1190
5.6741207930	3013	839	457	152	1190
6.1460844640	2976	762	457	152	1190
6.6183313970	2975	839	457	152	1190
7.0904264240	2937	762	457	76	1190
7.5624233690	2975	762	457	152	1190
8.0345376560	2938	762	457	152	1190
8.5071267250	2937	762	457	152	1190
8.9785674390	2938	762	457	152	1190
9.4508283120	2937	762	457	152	1190
9.9229533100	2938	762	457	152	1190
10.3952806750	2975	762	457	152	1190
10.8679193310	2975	762	457	152	1190
11.3401301800	2937	762	457	152	1190
11.8120534090	2937	762	457	152	1190
12.2849880290	2938	762	457	152	1190
12.7564997020	2937	762	457	152	1190
13.2285975820	2975	762	457	152	1190
13.7009952670	2975	762	457	152	1190
14.1733887580	2937	762	457	152	1190
14.6454289990	2975	762	457	152	1190
15.1173434470	2976	762	457	152	1190
15.5888297320	2937	762	457	152	1190
16.0609316310	2975	762	457	152	1190
16.5329981680	2975	762	457	152	1190
17.0049943980	2937	762	457	152	1190
17.4770512350	2938	762	457	152	1190
17.9492057970	2938	762	457	152	1190
18.4213290950	2937	762	457	152	1190
18.8936477160	2975	839	457	152	1190
19.3661489290	2975	762	457	152	1190
19.8382460740	2975	762	457	152	1190
20.3095547720	2975	762	457	152	1190
20.7816400410	2937	762	457	152	1190
21.2537170210	2975	762	457	152	1190
21.7257526550	2975	762	457	76	1190
22.1978615670	2937	762	457	152	1190
22.6705740920	2975	762	457	152	1190
23.1425307760	2937	762	457	152	1190
23.6145501770	2937	762	457	152	1190
24.0866727130	2975	762	457	152	1190
24.5580195670	2975	762	457	152	1190
25.0300180980	2976	762	457	152	1190
25.5022144840	2975	762	457	152	1190
25.9741870590	2975	762	457	152	1190
26.4462644330	2938	762	457	152	1190
26.9183911470	2975	762	457	152	1190
27.3904888370	2976	762	457	152	1190
27.8626727310	2937	762	457	152	1190
28.3348538100	2938	762	457	152	1190
28.8066877160	2975	762	457	152	1190
29.2798238290	2975	762	457	152	1190
29.7510892830	2975	762	457	152	1190
30.2234435050	2975	762	457	152	1190
30.6955747470	2937	762	457	152	1190
31.1676977320	2938	762	457	152	1190
31.6397473070	2975	762	457	152	1190
32.1119966870	2975	762	457	152	1190
32.5848275050	2975	762	457	76	1190
33.0562718270	2976	762	457	152	1190
33.5283195370	2975	762	457	152	1190
34.0002725580	2937	762	457	152	1190
34.4728112730	2975	762	457	152	1190
34.9452082880	2975	762	457	152	1190
35.4166490160	2975	762	457	152	1190
35.8887919160	2975	762	457	76	1190
36.3607612160	2937	762	457	152	1190
36.8330720470	2937	762	457	152	1190
37.3051163500	2975	762	457	152	1190
37.7779105050	2975	762	457	152	1190
38.2492825810	2976	762	457	152	1190
38.7213363170	2975	762	457	152	1190
39.1933744040	2937	762	457	152	1190
39.6656650960	2937	762	457	152	1190
40.1375830190	2976	762	457	152	1190
40.6096868270	2975	762	457	152	1190
41.0817363300	2975	762	457	152	1190
41.5539263420	2976	762	457	152	1190
42.0266002880	2975	762	457	152	1190
42.4986052410	2937	762	457	152	1190
42.9705153750	2937	762	457	152	1190
43.4419231410	2975	762	457	152	1190
43.9145989990	2975	762	457	152	1190
44.3859570330	2975	762	457	152	1190
44.8582962460	2975	762	457	152	1190
45.3301059240	2975	762	457	152	1190
45.8022908940	2937	762	457	152	1190
46.2750240860	2975	762	457	152	1190
46.7465484450	2975	762	457	152	1190
47.2185453460	2975	762	457	152	1190
47.6903527090	2938	762	457	152	1190
48.1636208370	2937	762	457	152	1190
48.6348649320	2937	762	457	152	1190
49.1072873290	2975	762	457	152	1190
49.5799502990	2976	762	457	152	1190
50.0515607560	2975	762	457	152	1190
50.5236476920	2937	762	457	152	1190
50.9957080000	2938	762	457	152	1190
51.4685634430	3051	762	457	152	1190
51.9406576680	3318	762	457	152	1190
52.4127221310	3432	838	457	152	1190
52.8851746870	3623	838	686	152	1209
53.3576569390	3165	762	533	152	1190
53.8299039550	3013	762	457	152	1190
54.3018734040	2975	762	457	152	1190
54.7746765750	3013	762	457	152	1190
55.2461124200	2975	762	457	152	1190
55.7189186600	2975	762	457	152	1190
56.1903669490	2976	839	457	152	1190
56.6625597460	2938	762	457	152	1190
57.1344720620	2937	762	457	152	1190
57.6065946160	2975	762	457	152	1190
58.0787569120	2975	762	457	152	1190
58.5507849660	2975	762	457	152	1190
59.0228921540	2937	762	457	152	1190
59.4952613560	2937	762	457	152	1190
59.9679347470	2938	762	457	152	1190
60.4399871460	2975	762	457	152	1190
60.9113357660	2976	762	457	152	1190
61.3835875850	2937	762	457	152	1190
61.8557451290	2937	762	457	152	1190
62.3280248480	2975	762	457	152	1190
62.8002141630	2975	839	457	152	1190
63.2723133990	2975	762	457	152	1190
63.7442633510	2937	762	457	152	1190
64.2165392860	2937	762	457	76	1190
64.6887664510	2975	762	457	152	1190
65.1608936460	2975	762	457	152	1190
65.6330731910	2976	762	457	152	1190
66.1049522870	2975	762	457	152	1190
66.5778004030	2937	762	457	76	1190
67.0497439100	2937	762	457	152	1190
67.5217802480	2937	762	457	152	1190
67.9938498320	2938	762	457	152	1190
68.4652632230	2975	762	457	152	1190
68.9372629780	2976	762	457	76	1190
