TIME	TOTAL	SOC	CPU	GPU	DDR
.0101381760	3432	838	381	457	1286
.4823640870	3089	839	457	228	1228
.9538601470	3014	839	457	152	1209
1.4257324280	3013	839	457	152	1190
1.8978636510	2976	839	457	152	1190
2.3700161870	2976	839	457	152	1190
2.8422139060	2976	839	457	152	1190
3.3143087130	2975	762	457	152	1190
3.7863790730	2975	762	457	152	1190
4.2586373680	2975	839	457	152	1190
4.7306318240	2975	839	457	152	1190
5.2025907610	2975	839	457	152	1190
5.6747656320	3127	839	457	152	1190
6.1469200560	3356	762	457	152	1190
6.6186579060	3432	838	457	152	1190
7.0912250620	3623	838	686	152	1209
7.5631227510	3165	839	533	152	1190
8.0351651750	3051	762	534	152	1190
8.5073786070	2975	762	457	152	1190
8.9793616070	2976	762	457	152	1190
9.4513187200	2975	762	457	152	1190
9.9236103580	2975	839	457	152	1190
10.3954379040	2975	762	457	152	1190
10.8680903720	2975	839	457	152	1190
11.3395495680	3089	839	457	152	1267
11.8190945050	3014	839	305	305	1228
12.2942800450	3852	838	228	1220	1248
12.7697795030	4157	838	152	1449	1267
