TIME	TOTAL	SOC	CPU	GPU	DDR
.0086929600	3051	610	610	534	884
.4791764730	2900	610	839	228	826
.9509227570	2900	610	991	152	807
1.4226758280	2862	610	1068	152	788
1.8949399020	2862	610	1068	152	788
2.3661268390	2898	610	1068	152	788
2.8377353090	2937	610	1068	152	788
3.3093915250	2937	610	1068	152	788
3.7816545830	2900	610	1068	152	788
4.2528187450	2938	610	1068	152	788
4.7244698780	2898	610	1068	152	788
5.1962946120	2898	610	1068	76	788
5.6679585820	2900	610	1068	152	788
6.1396408250	2898	610	1068	152	788
6.6113416950	2900	610	1068	152	788
7.0841529220	3013	610	1067	152	903
7.5634237930	3966	610	457	1678	884
8.0384654630	4499	610	228	2363	884
