TIME	TOTAL	SOC	CPU	GPU	DDR
.0074412330	4348	610	609	1601	1057
.4794350740	3432	610	838	610	942
.9510772710	3051	610	991	305	846
1.4222155720	2937	610	991	152	807
1.8940053240	2898	610	991	152	807
2.3656257030	2862	610	991	152	788
2.8373856990	2862	610	991	152	788
3.3097499460	2862	610	991	152	788
3.7807983690	2860	610	991	152	788
4.2525865950	2898	610	991	152	807
4.7240518810	2898	610	991	152	788
5.1957827980	2862	610	991	152	788
5.6674737500	2862	610	991	152	788
6.1393368620	2823	610	991	152	788
6.6110138340	2862	610	991	152	788
7.0832442410	2862	610	991	152	788
7.5542519440	2862	610	991	152	788
8.0262178130	2862	610	991	152	807
8.4980423750	2823	610	991	152	788
8.9697285390	2823	610	991	76	788
9.4418506060	2823	610	991	152	788
9.9130133880	2862	610	991	76	788
10.3848131890	2862	610	991	152	788
10.8564964490	2823	610	991	152	788
11.3282211510	2862	610	991	152	788
11.8004872560	2862	610	991	152	788
12.2720960270	2862	610	991	152	788
12.7431664690	2862	610	991	152	788
13.2148302500	2862	610	991	152	788
13.6868080470	2862	610	991	152	788
14.1586034460	2862	610	991	152	788
14.6307257250	2823	610	991	152	788
15.1018794070	2823	610	991	152	788
15.5735130860	2862	610	991	152	788
16.0452799170	2862	610	991	152	788
16.5170990380	2862	610	991	152	788
16.9886788670	2862	610	991	152	788
17.4604290330	2823	610	991	152	788
17.9320365440	2823	610	991	152	788
18.4036967310	2862	610	991	152	788
18.8753709340	2823	610	991	152	788
19.3472212650	2862	610	991	152	788
19.8189966230	2862	610	991	152	788
20.2913420250	2823	610	991	152	788
20.7629180280	2823	610	991	152	788
21.2340189670	2862	610	991	152	788
21.7058483150	2823	610	991	152	788
22.1775801940	2862	610	991	152	788
22.6494025070	2823	610	991	152	788
23.1216874080	2823	610	991	152	788
23.5928716190	2823	610	991	152	788
24.0644860980	2862	610	991	152	788
24.5362005790	2823	610	991	152	788
25.0084899350	2823	610	991	152	788
25.4796994330	2823	610	991	152	788
25.9515659490	2823	610	991	152	788
26.4231988700	2823	610	991	152	788
26.8950101260	2862	610	991	152	788
27.3667994330	2862	610	991	152	788
27.8390939200	2823	610	991	152	788
28.3102216050	2823	610	991	152	788
28.7820016370	2823	610	991	152	788
29.2535918160	2823	610	991	152	788
29.7252138700	2823	610	991	152	788
30.1975483650	2823	610	991	152	788
30.6685503960	2823	610	991	76	788
31.1406717770	2862	610	991	152	788
31.6123115660	2823	610	991	152	788
32.0841016890	2862	610	991	152	788
32.5558048730	2862	610	991	152	788
33.0273420420	2900	610	991	152	788
33.4997627580	2862	610	991	152	788
33.9709495670	2862	610	991	152	788
34.4427185490	2862	610	991	152	788
34.9144267640	2862	610	991	152	788
35.3861444220	2862	610	991	152	788
35.8584316110	2823	610	991	152	788
36.3294987190	2823	610	991	76	788
36.8012296930	2862	610	991	152	788
37.2729916450	2823	610	991	152	788
37.7447124790	2862	610	991	152	788
38.2163262440	2823	610	991	152	788
38.6879262190	2823	610	991	152	788
39.1597954400	2823	610	991	152	788
39.6313926030	2862	610	991	152	788
40.1035271370	2862	610	991	152	788
40.5753090700	2862	610	991	152	788
41.0469651800	2823	610	991	152	788
41.5187238840	2823	610	991	152	788
41.9904765090	2823	610	991	152	788
42.4621639530	2823	610	991	152	788
42.9341326430	2823	610	991	152	788
43.4058218830	2862	610	991	152	788
43.8775077960	2823	610	991	152	788
44.3491552790	2823	610	991	152	788
44.8208735150	2823	610	991	152	788
45.2930653160	2823	610	991	152	788
45.7642432730	2823	610	991	152	788
46.2359082350	2862	610	991	152	788
46.7077431810	2862	610	991	152	788
47.1794048180	2862	610	991	152	788
47.6513558310	2823	610	991	152	788
48.1228743360	2823	610	991	152	788
48.5947590490	2823	610	991	152	788
49.0665066430	2823	610	991	152	788
49.5380621150	2823	610	991	152	788
50.0100142230	2823	610	991	152	788
50.4817905280	2823	610	991	152	788
50.9534713460	2823	610	991	152	788
51.4251957190	2823	610	991	152	788
51.8969416280	2823	610	991	152	788
52.3686252040	2862	610	991	152	788
52.8404354360	2862	610	991	152	788
53.3126593620	2862	610	991	152	788
53.7836998130	2823	610	991	152	788
54.2554536990	2862	610	991	152	788
54.7281416890	2862	610	991	152	788
55.1991667220	2823	610	991	152	788
55.6709172850	2862	610	991	76	788
56.1432284520	2823	610	991	152	788
56.6155638450	2823	610	991	152	788
57.0862102630	2862	610	991	152	788
57.5579817300	2862	610	991	152	788
58.0296935490	2823	610	991	152	788
58.5014728260	2862	610	991	152	788
58.9731708250	2862	610	991	152	788
59.4449759300	2823	610	991	152	788
59.9166328760	2862	610	991	152	788
60.3888560600	2823	610	991	152	788
60.8597925690	2823	610	991	152	788
61.3315065770	2823	610	991	152	788
61.8033366810	2823	610	991	152	788
62.2751267230	2823	610	991	152	788
62.7468987830	2862	610	991	152	788
63.2191799270	2823	610	991	152	788
63.6902642220	2862	610	991	152	788
64.1619887670	2862	610	991	152	788
64.6338386570	2823	610	991	152	788
65.1054233660	2823	610	991	152	788
65.5771855810	2862	610	991	152	788
66.0490588030	2862	610	991	76	788
66.5208393890	2823	610	991	152	788
66.9925894470	2862	610	991	152	788
67.4643592200	2823	610	991	152	788
67.9359055400	2823	610	991	152	788
68.4076085650	2862	610	991	152	788
68.8799744960	2862	610	991	152	788
69.3511380100	2823	610	991	152	788
69.8229867660	2823	610	991	152	788
70.2947473320	2862	610	991	76	788
70.7665366360	2823	610	991	152	788
71.2381559270	2823	610	991	152	788
71.7101575840	2862	610	1068	152	788
72.1819707650	2823	610	991	152	788
72.6537458670	2823	610	991	152	788
73.1254609080	2823	610	991	152	788
73.5973043330	2862	610	991	152	788
74.0694766200	2862	610	991	152	788
74.5405879930	2862	610	991	152	788
75.0123225270	2862	610	991	152	788
75.4839791130	2823	610	991	76	788
75.9556736830	2823	610	991	152	788
76.4274409590	2862	610	991	152	788
76.8991916920	2862	610	991	152	788
77.3715627740	2862	610	991	152	788
77.8428603950	2862	610	991	152	788
78.3146735320	2823	610	991	152	788
78.7863336810	2823	610	991	152	788
79.2581899250	2900	610	991	152	788
79.7298551980	2862	610	991	152	788
80.2015230310	2862	610	991	152	788
80.6733536490	2862	610	991	152	788
81.1450924280	2823	610	991	76	788
81.6174964200	2823	610	991	152	788
82.0887213510	2862	610	991	152	788
82.5602642670	2860	610	991	152	788
83.0319979650	2823	610	991	152	788
83.5036981300	2823	610	991	152	788
83.9755381340	2862	610	991	152	788
84.4473051500	2862	610	991	152	788
84.9196058240	2898	610	991	152	788
85.3907243690	2862	610	991	152	788
85.8625161880	2823	610	991	152	788
86.3341904110	2823	610	991	152	788
86.8066401790	2862	610	991	152	788
87.2781703420	2823	610	991	152	788
87.7492938540	2862	610	991	76	788
88.2211483050	2862	610	991	152	788
88.6927943760	2823	610	991	152	788
89.1650912570	2862	610	991	152	788
89.6360016900	2862	610	991	76	788
90.1078497470	2862	610	991	152	788
90.5795369440	2898	610	991	76	788
91.0512670210	2862	610	991	152	788
91.5231341230	2823	610	991	152	788
91.9949439460	2823	610	991	152	788
92.4666915010	2823	610	991	152	788
92.9386395340	2823	610	991	152	788
93.4103477960	2823	610	991	76	788
93.8821131140	2823	610	991	152	788
94.3542576630	2862	610	991	152	788
94.8259048420	2862	610	991	152	788
95.2975063590	2823	610	991	152	788
95.7693204510	2862	610	991	152	788
96.2409444350	2823	610	991	152	788
96.7127021150	2823	610	991	152	788
97.1845394120	2862	610	991	152	788
97.6567595230	2823	610	991	152	788
98.1283195130	2823	610	991	152	788
98.5994630300	2862	610	991	152	788
99.0712903800	2823	610	991	152	788
99.5433157160	2823	610	991	152	788
100.0149385910	2862	610	991	152	788
100.4868300750	2862	610	991	152	788
100.9585923120	2862	610	991	152	788
101.4307584200	2862	610	991	152	788
101.9020700090	2823	610	991	152	788
102.3739351630	2823	610	991	152	788
102.8455495690	2823	610	991	152	788
103.3173554940	2823	610	991	152	788
103.7888460640	2823	610	991	152	788
104.2607285350	2862	610	991	152	788
104.7330767960	2862	610	991	76	788
105.2047279130	2862	610	991	76	788
105.6758390050	2900	610	991	152	788
106.1477667940	2898	610	991	152	788
106.6194352910	2862	610	991	152	788
107.0911740610	2862	610	991	152	788
107.5627749780	2862	610	991	76	788
108.0349910580	2823	610	991	152	788
108.5062443660	2823	610	991	152	788
108.9779195910	2823	610	991	76	788
109.4495550100	2823	610	991	152	788
109.9216289220	2862	610	991	76	788
110.3932990640	3165	610	991	152	788
110.8655352810	3280	610	991	152	788
111.3376238850	3509	610	1143	76	807
111.8085737500	3318	610	1220	152	807
112.2802600900	3051	610	1067	152	788
112.7520494380	2900	610	991	152	788
113.2236258930	2862	610	991	152	788
113.6953411970	2823	610	991	152	788
114.1676292320	2823	610	991	76	788
114.6387787840	2823	610	991	152	788
115.1104149570	2862	610	991	152	788
115.5821479630	2862	610	991	152	788
116.0544184040	2823	610	991	76	788
116.5260891410	2823	610	991	152	788
116.9972022530	2862	610	991	152	788
117.4689877120	2862	610	991	152	788
117.9405873500	2900	610	991	152	788
118.4124106360	2862	610	991	152	788
118.8846177590	2823	610	991	152	788
119.3557046390	2823	610	991	152	788
119.8274292100	2823	610	991	76	788
120.2993086290	2823	610	991	76	788
120.7709361480	2900	610	991	76	788
121.2427640500	2862	610	991	152	788
121.7143749960	2862	610	991	152	788
122.1861265500	2862	610	991	152	788
122.6581417840	2862	610	991	152	788
123.1298032610	2862	610	991	152	788
123.6018694090	2898	610	991	152	788
124.0754803110	2975	610	915	152	884
124.5495748260	2900	686	534	152	1096
125.0200065290	2823	686	457	152	1096
125.5020855780	2671	610	457	305	903
125.9770462010	4081	610	228	1907	884
126.4506785510	4575	610	152	2440	884
126.9282070550	4766	609	152	2592	884
127.4010275120	4766	609	152	2668	884
127.8758796940	4766	609	152	2668	884
128.3514889580	4766	609	152	2745	884
128.8290363490	4766	609	152	2745	884
129.3043255230	4766	609	152	2745	884
129.7774025280	4766	609	152	2745	884
130.2525119300	4804	609	152	2745	884
130.7281424500	4804	609	152	2745	884
131.2032349280	4804	609	152	2745	884
131.6786536440	4804	609	152	2745	884
132.1562268370	4804	609	152	2745	884
132.6294973850	4804	609	152	2745	884
133.1042510240	4804	609	152	2745	884
133.5793601180	4766	609	152	2745	884
134.0551021020	4766	609	152	2745	884
134.5304981400	4804	609	152	2745	884
135.0079113420	4766	609	152	2745	884
135.4810034700	4766	609	152	2745	884
135.9558492440	4766	609	152	2745	884
136.4312796240	4766	609	152	2745	884
136.9071220320	4766	609	152	2745	884
137.3826076450	4766	609	152	2745	884
137.8599297860	4766	609	152	2745	884
138.3333828460	4766	609	152	2745	884
138.8077013390	4766	609	152	2745	884
139.2843650270	4766	609	152	2745	884
139.7591774380	4804	609	152	2745	884
140.2345061650	4766	609	152	2745	884
140.7118892750	4766	609	152	2745	884
141.1852127120	4766	609	152	2745	884
141.6596045890	4804	609	152	2745	884
142.1358412810	4804	609	152	2745	884
142.6112705600	4804	609	152	2745	884
143.0865622720	4766	609	152	2745	884
143.5639695820	4766	609	152	2745	884
144.0365622190	4766	609	152	2745	884
144.5117091380	4766	609	152	2745	884
144.9875703860	4766	609	152	2745	884
145.4629547130	4804	609	152	2745	884
145.9403874380	4804	609	152	2745	884
146.4135971650	4804	609	152	2745	903
146.8885145560	4842	609	152	2745	903
147.3636786030	4804	609	152	2745	884
147.8410426300	4804	609	152	2745	903
148.3147694140	4804	609	152	2745	903
148.7900474470	4766	609	152	2745	884
149.2653033710	4766	609	152	2745	884
149.7404590730	4766	609	152	2745	884
150.2156031920	4766	609	152	2745	884
150.6915241700	4766	609	152	2745	884
151.1669412170	4766	609	152	2745	884
151.6449450260	4766	609	152	2745	884
152.1174040560	4766	609	152	2745	884
152.5922442180	4804	609	152	2745	884
153.0676327280	4766	609	152	2745	884
153.5433861320	4766	609	152	2745	884
154.0186635410	4804	609	152	2745	884
154.4938694970	4804	609	152	2745	903
154.9692968920	4804	609	152	2745	903
155.4442106930	4766	609	152	2745	903
155.9193549900	4766	609	152	2745	903
156.3953837600	4766	609	152	2745	884
156.8708144240	4804	609	152	2745	903
157.3461306910	4804	609	152	2745	903
157.8213891040	4804	609	152	2745	903
158.2972211450	4804	609	152	2745	903
158.7714803700	4804	609	152	2745	903
159.2470956160	4804	609	152	2745	903
159.7246631650	4804	609	152	2745	903
160.1999550560	4804	609	152	2745	903
160.6729180120	4804	609	152	2745	903
161.1477497500	4804	609	152	2745	903
161.6233035000	4804	609	152	2745	903
162.0992586550	4804	609	152	2745	903
162.5762325220	4842	609	152	2745	903
163.0492054990	4804	609	152	2745	903
163.5239700460	4804	609	152	2745	903
163.9993860430	4804	609	152	2745	903
164.4752577510	4804	609	152	2745	903
164.9502974020	4842	609	152	2745	903
165.4276413870	4804	609	152	2745	903
165.9005587570	4804	609	152	2745	903
166.3758107310	4804	609	152	2745	903
166.8514678550	4804	609	152	2745	903
167.3273674100	4804	609	152	2745	903
167.8043256760	4842	609	152	2745	903
168.2773424130	4842	609	152	2745	903
168.7529927580	4804	609	152	2745	903
169.2272590850	4804	609	152	2745	903
169.7050419580	4804	609	152	2745	903
170.1805333000	4804	609	152	2745	903
170.6533338540	4804	609	152	2745	903
171.1283282440	4804	609	152	2745	903
171.6034233710	4804	609	152	2745	903
172.0794530180	4804	609	152	2745	903
172.5551092630	4804	609	152	2745	903
173.0297235650	4804	609	152	2745	903
173.5059460480	4804	609	152	2745	903
173.9800013180	4804	609	152	2745	903
174.4552218290	4804	609	152	2745	903
174.9310090220	4842	609	152	2745	903
175.4065663320	4842	609	152	2745	903
175.8840274320	4842	609	152	2745	903
176.3574256600	4842	609	152	2745	923
176.8318037530	4842	609	152	2745	923
177.3075629220	4804	609	152	2745	923
177.7837081680	4842	609	152	2745	923
178.2585458120	4842	609	152	2745	923
178.7359343780	4842	609	152	2745	923
179.2091816710	4842	609	152	2745	923
179.6837853700	4842	609	152	2745	923
